code_year,prv,provider_name,ref_year,type,TEQSA_type,ownership,profit,affiliation,affil_status,eftsl_sum,primary_bfoe,primary_bfoe_prop,bfoe_entropy,bfoe_gini_impurity,postgrad_prop,int_prop,sessional_prop,senior_prop,ssr_all,ssr_salaried,success_dom,success_int,success_all,attrition_dom,attrition_int,attrition_all
4361-2017,PRV12070,Australian College of Natural Medicine Pty Ltd,2017,for_profit,for_profit,private,for_profit,NUHEP,current,2755.882,health,1.0,0.0,0.0,0.0,0.021,0.396,0.0,28.176,46.659,78.52,89.33,78.74,30.45,18.75,30.3
4362-2017,PRV12099,ICHM Pty Ltd,2017,for_profit,for_profit,private,for_profit,NUHEP,current,423.25,mge_com,1.0,0.0,0.0,0.0,0.689,0.471,0.02,24.419,46.129,89.64,85.22,86.59,11.9,16.92,14.95
4364-2017,PRV12166,Edith Cowan College Pty Ltd,2017,pathway,for_profit,private,for_profit,NUHEP,current,485.125,mge_com,0.271,2.415,0.796,0.0,0.916,0.78,0.038,34.151,155.196,52.76,62.25,61.45,34.62,17.19,18.16
4365-2017,PRV12157,Colleges of Business and Technology (WA) Pty Ltd,2017,pathway,for_profit,private,for_profit,NUHEP,current,1289.75,mge_com,0.301,2.426,0.797,0.0,0.575,0.574,0.056,30.406,71.338,70.22,77.8,74.58,25.12,13.51,17.77
4367-2017,PRV12138,Melbourne Institute of Technology Pty Ltd,2017,for_profit,for_profit,private,for_profit,NUHEP,current,2134.482,info_tech,0.577,1.219,0.529,0.452,0.915,0.471,0.156,16.516,31.192,78.13,86.27,85.58,23.65,20.95,21.27
4371-2017,PRV12042,SAE Institute Pty Limited,2017,for_profit,for_profit,private,for_profit,NUHEP,current,3067.438,creat_art,0.831,0.654,0.28,0.004,0.085,0.426,0.012,28.711,49.995,80.44,89.62,81.22,26.32,18.92,25.71
4375-2017,PRV12058,Think: Colleges Pty Ltd,2017,for_profit,for_profit,private,for_profit,NUHEP,current,1716.295,health,0.565,1.736,0.616,0.027,0.144,0.439,0.0,31.434,56.004,79.24,81.33,79.54,33.45,37.45,33.88
4377-2017,PRV12027,UOWC Ltd,2017,pathway,for_profit,private,for_profit,NUHEP,current,189.875,mge_com,0.537,1.262,0.548,0.0,0.666,0.583,0.01,33.502,80.317,75.79,72.4,73.54,20.0,15.96,17.27
4378-2017,PRV12029,JMC Pty. Limited,2017,for_profit,for_profit,private,for_profit,NUHEP,current,2450.482,creat_art,0.879,0.533,0.213,0.0,0.077,0.404,0.0,25.684,43.107,84.82,99.7,85.61,30.1,25.551,30.1
4381-2017,PRV12025,"International College of Management, Sydney Pty. Limited",2017,for_profit,for_profit,private,for_profit,NUHEP,current,957.528,mge_com,0.929,0.369,0.132,0.177,0.514,0.428,0.043,24.054,42.034,85.28,85.33,85.31,20.17,20.33,20.26
4384-2017,PRV12094,Kaplan Business School Pty Limited,2017,for_profit,for_profit,private,for_profit,NUHEP,current,1953.346,mge_com,1.0,0.0,0.0,0.476,0.958,0.481,0.045,18.72,36.067,80.78,83.04,82.95,26.39,23.76,23.91
4386-2017,PRV12031,Macleay College Pty Limited,2017,for_profit,for_profit,private,for_profit,NUHEP,current,320.074,mge_com,0.596,0.973,0.481,0.0,0.04,0.351,0.012,28.371,43.743,86.52,87.58,86.57,27.24,14.29,26.97
4387-2017,PRV12039,Raffles College Pty Ltd,2017,for_profit,for_profit,private,for_profit,NUHEP,current,161.0,creat_art,0.467,1.721,0.656,0.0,0.0,0.423,0.031,30.215,52.383,89.97,94.589,89.97,16.28,27.27,16.28
4391-2017,PRV12096,Educational Enterprises Australia Pty Ltd,2017,for_profit,for_profit,private,for_profit,NUHEP,current,388.125,mge_com,0.675,1.211,0.486,0.0,0.975,0.574,0.355,15.194,35.64,54.43,71.08,70.66,12.5,22.8,22.59
4392-2017,PRV12075,Gestalt Therapy Brisbane Pty Ltd,2017,for_profit,for_profit,private,for_profit,NUHEP,current,21.333,soc_cult,1.0,0.0,0.0,1.0,0.0,0.111,0.119,17.074,19.2,96.78,99.545,96.78,17.02,10.88,17.02
4396-2017,PRV12113,Academy of Design Australia Pty Ltd,2017,for_profit,for_profit,private,for_profit,NUHEP,current,196.5,creat_art,1.0,0.0,0.0,0.0,0.03,0.379,0.0,27.215,43.819,84.52,89.83,84.68,30.23,28.57,30.15
4401-2017,PRV12065,Whitehouse Institute Pty Ltd,2017,for_profit,for_profit,private,for_profit,NUHEP,current,255.094,creat_art,1.0,0.0,0.0,0.043,0.057,0.357,0.008,26.232,40.797,90.07,88.76,90.0,20.69,21.43,20.74
4405-2017,PRV12083,Australian Institute of Professional Counsellors Pty Ltd As Trustee For AIPC Trust,2017,for_profit,for_profit,private,for_profit,NUHEP,current,165.625,soc_cult,0.976,0.164,0.047,0.267,0.0,0.279,0.0,26.244,36.409,80.2,83.715,80.2,44.95,32.154,44.95
4409-2017,PRV12021,Group Colleges Australia Pty Ltd,2017,for_profit,for_profit,private,for_profit,NUHEP,current,1275.009,mge_com,1.0,0.0,0.0,0.307,1.0,0.68,0.0,28.499,89.034,55.809,60.29,60.29,42.08,35.09,35.09
4411-2017,PRV12146,Acknowledge Education Pty Ltd,2017,for_profit,for_profit,private,for_profit,NUHEP,current,300.125,mge_com,0.997,0.029,0.006,0.0,0.999,0.961,0.261,15.194,386.563,0.0,58.59,58.53,100.0,53.11,53.11
4415-2017,PRV12059,Top Education Group Limited,2017,for_profit,for_profit,private,for_profit,NUHEP,current,1030.75,mge_com,0.94,0.327,0.113,0.505,0.932,0.557,0.013,25.734,58.036,76.83,78.0,77.92,27.94,14.3,15.22
4417-2017,PRV12186,Navitas Bundoora Pty Ltd,2017,pathway,for_profit,private,for_profit,NUHEP,current,1236.125,mge_com,0.461,2.004,0.694,0.0,0.689,0.525,0.12,24.368,51.274,70.19,77.16,74.99,23.18,31.86,29.58
4420-2017,PRV12051,Kent Institute Australia Pty Ltd,2017,for_profit,for_profit,private,for_profit,NUHEP,current,669.875,mge_com,1.0,0.0,0.0,0.0,1.0,0.67,0.0,15.697,47.575,62.544,79.18,79.18,59.11,45.71,45.71
4421-2017,PRV12100,Le Cordon Bleu Australia Pty Limited,2017,for_profit,for_profit,private,for_profit,NUHEP,current,487.59,mge_com,1.0,0.0,0.0,0.258,0.935,0.567,0.158,15.194,35.099,74.23,89.87,88.86,25.0,11.76,12.73
4424-2017,PRV12030,Kaplan Higher Education Pty Ltd,2017,for_profit,for_profit,private,for_profit,NUHEP,current,623.082,mge_com,0.964,0.253,0.069,0.904,0.101,0.195,0.081,24.889,30.937,87.06,73.82,85.73,25.58,30.0,25.98
4425-2017,PRV12090,Australian Institute of Business Pty Ltd,2017,for_profit,for_profit,private,for_profit,NUHEP,current,2006.161,mge_com,1.0,0.0,0.0,0.996,0.204,0.248,0.101,20.057,26.674,81.93,88.66,83.33,24.14,20.0,24.09
4434-2017,PRV12063,Wentworth Institute of Higher Education Pty Ltd,2017,for_profit,for_profit,private,for_profit,NUHEP,current,29.875,mge_com,0.891,0.496,0.194,0.356,0.996,0.349,0.0,19.729,30.287,100.0,92.86,92.89,22.276,8.836,21.923
4453-2017,PRV13002,Australasian College of Health and Wellness,2017,for_profit,for_profit,private,for_profit,NUHEP,current,0.625,health,1.0,0.0,0.0,0.0,0.0,-0.004,0.0,15.194,15.132,100.0,99.245,100.0,75.0,37.865,75.0
4455-2017,PRV12041,S P Jain School of Global Management Pty Limited,2017,for_profit,for_profit,private,for_profit,NUHEP,current,327.016,mge_com,1.0,0.0,0.0,0.345,0.99,0.364,0.0,16.395,25.777,100.0,96.15,96.18,23.44,12.336,21.647
4458-2017,PRV12071,Australian Institute of Management Education and Training Pty Limited,2017,for_profit,for_profit,private,for_profit,NUHEP,current,198.125,mge_com,1.0,0.0,0.0,1.0,0.0,0.124,0.0,18.857,21.52,87.64,91.358,87.64,45.78,29.934,45.78
7001-2017,PRV12187,Australian College of the Arts Pty Ltd,2017,for_profit,for_profit,private,for_profit,NUHEP,current,379.999,creat_art,0.747,0.816,0.378,0.0,0.016,0.324,0.01,27.447,40.609,78.86,90.14,79.04,33.83,0.0,33.46
7014-2017,PRV12084,Jazz Music Institute Pty Ltd,2017,for_profit,for_profit,private,for_profit,NUHEP,current,56.5,creat_art,1.0,0.0,0.0,0.0,0.0,0.409,0.016,26.495,44.825,93.38,97.946,93.38,11.76,24.24,11.76
7035-2017,PRV12200,Photography Holdings Pty Ltd,2017,for_profit,for_profit,private,for_profit,NUHEP,current,115.54,creat_art,1.0,0.0,0.0,0.0,0.078,0.265,0.0,21.206,28.844,90.14,100.0,90.91,32.73,0.0,30.0
7116-2017,PRV12044,Study Group Australia Pty Limited,2017,for_profit,for_profit,private,for_profit,NUHEP,current,426.125,mge_com,0.776,0.767,0.347,0.0,0.746,0.733,0.043,26.858,100.757,50.5,71.62,66.46,52.24,15.52,28.96
7124-2017,PRV12005,Academy of Information Technology Pty Ltd,2017,for_profit,for_profit,private,for_profit,NUHEP,current,690.5,creat_art,0.55,0.993,0.495,0.0,0.567,0.517,0.0,32.495,67.342,82.78,74.77,78.23,18.09,23.22,20.73
7197-2017,PRV14055,Proteus Technologies Pty Ltd,2017,for_profit,for_profit,private,for_profit,NUHEP,current,92.1,soc_cult,1.0,0.0,0.0,0.0,0.0,0.43,0.0,30.55,53.583,76.66,81.665,76.66,29.244,33.341,31.674
7221-2017,PRV14007,Victorian Institute of Technology Pty Ltd,2017,for_profit,for_profit,private,for_profit,NUHEP,current,466.875,info_tech,1.0,0.0,0.0,0.0,0.994,0.824,0.11,15.194,86.37,45.83,76.19,76.0,60.0,25.54,26.27
4363-2013,PRV12142,Melbourne Polytechnic,2013,TAFE,TAFE,public,not_for_profit,NUHEP,current,780.375,creat_art,0.304,2.408,0.791,0.0,0.35,0.32,0.152,15.424,22.685,85.25,81.47,83.92,25.94,27.68,26.57
4366-2013,PRV12117,Box Hill Institute,2013,TAFE,TAFE,public,not_for_profit,NUHEP,current,499.188,creat_art,0.591,1.633,0.585,0.0,0.141,0.284,0.2,17.611,24.611,86.84,74.64,85.12,20.44,35.71,22.85
4383-2013,PRV12129,Holmesglen Institute of TAFE,2013,TAFE,TAFE,public,not_for_profit,NUHEP,current,642.264,mge_com,0.354,1.999,0.731,0.004,0.468,0.371,0.092,18.654,29.644,83.48,74.63,79.34,31.09,31.02,31.06
4385-2013,PRV12167,Polytechnic West,2013,TAFE,TAFE,public,not_for_profit,NUHEP,current,218.5,mge_com,0.451,1.732,0.661,0.0,0.678,0.438,0.083,12.985,23.106,81.17,83.97,83.07,42.47,27.27,32.99
4406-2013,PRV12004,Canberra Institute of Technology,2013,TAFE,TAFE,public,not_for_profit,NUHEP,current,72.0,info_tech,0.476,1.473,0.619,0.0,0.003,0.498,0.0,21.569,42.989,83.11,83.772,83.11,49.21,100.0,50.0
4450-2013,PRV13003,TAFE Queensland,2013,TAFE,TAFE,public,not_for_profit,NUHEP,current,133.842,engineering,1.0,0.0,0.0,0.0,0.155,0.41,0.075,13.657,23.147,79.14,90.94,80.96,34.734,35.573,31.089
7073-2013,PRV12123,Chisholm Institute,2013,TAFE,TAFE,public,not_for_profit,NUHEP,current,109.794,health,0.511,1.432,0.601,0.0,0.0,0.403,0.146,21.104,35.372,75.66,79.006,75.66,26.58,37.279,26.58
7075-2013,PRV12049,Technical and Further Education Commission,2013,TAFE,TAFE,public,not_for_profit,NUHEP,current,511.0,info_tech,0.319,1.933,0.729,0.0,0.205,0.224,0.155,8.975,11.564,97.63,99.16,97.94,24.92,18.42,24.19
7338-2013,PRV14002,TAFE SA,2013,TAFE,TAFE,public,not_for_profit,NUHEP,current,244.416,creat_art,0.902,0.462,0.176,0.0,0.033,0.201,0.332,12.182,15.253,84.92,78.13,84.69,1.0,15.641,11.446
4363-2014,PRV12142,Melbourne Polytechnic,2014,TAFE,TAFE,public,not_for_profit,NUHEP,current,811.625,creat_art,0.304,2.489,0.794,0.0,0.395,0.378,0.104,17.78,28.591,86.93,76.91,82.97,31.14,32.98,31.81
4366-2014,PRV12117,Box Hill Institute,2014,TAFE,TAFE,public,not_for_profit,NUHEP,current,511.875,creat_art,0.559,1.724,0.61,0.017,0.123,0.397,0.194,18.12,30.056,82.77,75.72,81.9,22.62,50.0,28.32
4383-2014,PRV12129,Holmesglen Institute of TAFE,2014,TAFE,TAFE,public,not_for_profit,NUHEP,current,632.162,mge_com,0.34,2.052,0.733,0.004,0.479,0.412,0.045,19.219,32.71,87.56,74.33,81.31,35.93,39.58,37.59
4385-2014,PRV12167,Polytechnic West,2014,TAFE,TAFE,public,not_for_profit,NUHEP,current,197.875,mge_com,0.621,1.079,0.487,0.0,0.716,0.466,0.147,10.519,19.68,85.03,85.54,85.4,30.65,28.21,29.05
4394-2014,PRV12153,William Angliss Institute of TAFE,2014,TAFE,TAFE,public,not_for_profit,NUHEP,current,661.2,mge_com,0.743,0.823,0.382,0.0,0.698,0.482,0.143,15.382,29.694,86.51,82.17,83.48,22.58,12.78,15.9
4406-2014,PRV12004,Canberra Institute of Technology,2014,TAFE,TAFE,public,not_for_profit,NUHEP,current,66.25,info_tech,0.558,1.432,0.591,0.0,0.021,0.222,0.156,9.61,12.349,86.09,100.0,86.39,37.65,0.0,37.21
4450-2014,PRV13003,TAFE Queensland,2014,TAFE,TAFE,public,not_for_profit,NUHEP,current,268.088,engineering,1.0,0.0,0.0,0.0,0.095,0.373,0.237,14.73,23.478,79.27,83.72,79.7,10.87,2.22,9.81
7073-2014,PRV12123,Chisholm Institute,2014,TAFE,TAFE,public,not_for_profit,NUHEP,current,124.667,engineering,0.554,1.191,0.528,0.0,0.419,0.557,0.109,25.325,57.164,73.63,62.87,69.12,25.68,39.987,25.68
7075-2014,PRV12049,Technical and Further Education Commission,2014,TAFE,TAFE,public,not_for_profit,NUHEP,current,678.375,info_tech,0.315,2.046,0.738,0.018,0.228,0.384,0.175,14.051,22.802,82.86,88.55,84.15,25.91,18.18,24.24
7338-2014,PRV14002,TAFE SA,2014,TAFE,TAFE,public,not_for_profit,NUHEP,current,161.449,creat_art,0.847,0.618,0.26,0.0,0.041,0.368,0.042,13.494,21.357,88.09,89.77,88.16,46.2,55.56,46.63
4363-2015,PRV12142,Melbourne Polytechnic,2015,TAFE,TAFE,public,not_for_profit,NUHEP,current,847.375,creat_art,0.256,2.737,0.828,0.0,0.441,0.337,0.067,16.75,25.263,87.18,81.08,84.49,28.34,34.29,30.95
4366-2015,PRV12117,Box Hill Institute,2015,TAFE,TAFE,public,not_for_profit,NUHEP,current,505.812,creat_art,0.665,1.649,0.528,0.027,0.123,0.307,0.127,17.658,25.473,84.49,80.08,83.96,26.52,37.7,28.28
4383-2015,PRV12129,Holmesglen Institute of TAFE,2015,TAFE,TAFE,public,not_for_profit,NUHEP,current,737.191,mge_com,0.373,2.011,0.72,0.017,0.563,0.39,0.024,21.596,35.4,87.13,73.51,79.54,26.67,31.19,28.89
4385-2015,PRV12167,Polytechnic West,2015,TAFE,TAFE,public,not_for_profit,NUHEP,current,178.625,mge_com,0.727,0.846,0.397,0.0,0.679,0.447,0.166,11.595,20.981,74.29,79.07,77.54,26.83,31.52,30.08
4394-2015,PRV12153,William Angliss Institute of TAFE,2015,TAFE,TAFE,public,not_for_profit,NUHEP,current,757.886,mge_com,0.729,0.843,0.395,0.0,0.676,0.457,0.077,18.578,34.226,83.61,78.92,80.44,23.75,13.5,16.87
4406-2015,PRV12004,Canberra Institute of Technology,2015,TAFE,TAFE,public,not_for_profit,NUHEP,current,68.375,info_tech,0.57,0.986,0.49,0.0,0.022,0.232,0.2,19.883,25.883,79.47,66.67,79.19,18.87,0.0,18.18
4450-2015,PRV13003,TAFE Queensland,2015,TAFE,TAFE,public,not_for_profit,NUHEP,current,231.4,engineering,0.981,0.138,0.038,0.0,0.091,0.401,0.082,15.355,25.637,75.78,92.31,77.29,26.71,23.08,26.44
7067-2015,PRV13004,West Coast Institute of Training,2015,TAFE,TAFE,public,not_for_profit,NUHEP,current,12.9,education,1.0,0.0,0.0,0.0,0.643,0.326,0.0,39.819,59.051,76.09,28.4,45.67,10.186,25.923,34.927
7072-2015,PRV14018,Central Institute of Technology,2015,TAFE,TAFE,public,not_for_profit,NUHEP,current,0.0,mge_com,1.0,0.0,0.0,0.0,0.0,0.311,0.0,13.815,20.052,92.86,96.071,92.86,35.699,36.907,31.52
7073-2015,PRV12123,Chisholm Institute,2015,TAFE,TAFE,public,not_for_profit,NUHEP,current,148.211,engineering,0.576,1.312,0.552,0.0,0.459,0.383,0.068,15.006,24.322,83.83,81.84,82.91,34.09,41.18,37.18
7075-2015,PRV12049,Technical and Further Education Commission,2015,TAFE,TAFE,public,not_for_profit,NUHEP,current,955.688,education,0.312,2.347,0.784,0.004,0.245,0.304,0.106,16.139,23.182,86.59,85.37,86.29,27.01,21.59,25.92
7338-2015,PRV14002,TAFE SA,2015,TAFE,TAFE,public,not_for_profit,NUHEP,current,122.164,creat_art,0.806,0.71,0.313,0.0,0.049,0.138,0.104,15.636,18.133,83.5,72.16,82.96,41.18,0.0,36.84
4363-2016,PRV12142,Melbourne Polytechnic,2016,TAFE,TAFE,public,not_for_profit,NUHEP,current,811.75,creat_art,0.21,2.871,0.849,0.012,0.472,0.201,0.112,12.747,15.947,89.48,83.73,86.77,27.11,23.81,25.56
4366-2016,PRV12117,Box Hill Institute,2016,TAFE,TAFE,public,not_for_profit,NUHEP,current,461.021,creat_art,0.622,1.805,0.58,0.037,0.132,0.177,0.189,15.96,19.398,86.78,73.86,85.08,22.45,42.86,24.68
4383-2016,PRV12129,Holmesglen Institute of TAFE,2016,TAFE,TAFE,public,not_for_profit,NUHEP,current,946.178,mge_com,0.385,2.053,0.724,0.045,0.642,0.267,0.065,14.522,19.817,87.21,79.05,82.05,33.49,32.35,32.8
4385-2016,PRV12167,Polytechnic West,2016,TAFE,TAFE,public,not_for_profit,NUHEP,current,88.625,mge_com,0.718,0.981,0.418,0.0,0.684,0.391,0.033,10.578,17.359,83.49,100.0,83.56,40.0,19.23,27.34
4394-2016,PRV12153,William Angliss Institute of TAFE,2016,TAFE,TAFE,public,not_for_profit,NUHEP,current,811.2,mge_com,0.739,0.917,0.393,0.0,0.674,0.281,0.143,9.102,12.663,85.04,84.38,84.59,29.25,26.49,27.49
4406-2016,PRV12004,Canberra Institute of Technology,2016,TAFE,TAFE,public,not_for_profit,NUHEP,current,69.25,info_tech,0.614,0.962,0.474,0.0,0.029,0.579,0.031,20.073,47.655,83.21,100.0,83.7,21.28,100.0,24.49
4450-2016,PRV13003,TAFE Queensland,2016,TAFE,TAFE,public,not_for_profit,NUHEP,current,212.6,engineering,0.908,0.444,0.167,0.0,0.22,0.241,0.122,11.661,15.362,75.68,82.32,77.14,36.44,28.57,35.61
4468-2016,PRV14272,South Metropolitan TAFE,2016,TAFE,TAFE,public,not_for_profit,NUHEP,current,92.375,mge_com,0.746,0.92,0.389,0.0,0.723,0.357,0.024,16.571,25.772,80.49,73.97,75.78,40.588,33.786,35.334
7067-2016,PRV13004,West Coast Institute of Training,2016,TAFE,TAFE,public,not_for_profit,NUHEP,current,9.6,education,1.0,0.0,0.0,0.0,0.865,0.822,0.179,38.421,215.979,0.0,0.0,0.0,33.33,54.55,43.48
7072-2016,PRV14018,Central Institute of Technology,2016,TAFE,TAFE,public,not_for_profit,NUHEP,current,50.15,creat_art,0.835,0.645,0.275,0.0,0.01,0.224,0.157,11.345,14.623,85.2,100.0,85.35,21.05,22.45,21.05
7073-2016,PRV12123,Chisholm Institute,2016,TAFE,TAFE,public,not_for_profit,NUHEP,current,194.706,engineering,0.596,1.253,0.531,0.0,0.525,0.268,0.089,22.049,30.107,87.28,67.25,76.68,19.23,19.35,19.28
7075-2016,PRV12049,Technical and Further Education Commission,2016,TAFE,TAFE,public,not_for_profit,NUHEP,current,1054.812,education,0.314,2.369,0.787,0.0,0.27,0.168,0.16,13.882,16.693,87.16,81.09,85.52,24.84,19.17,23.66
7338-2016,PRV14002,TAFE SA,2016,TAFE,TAFE,public,not_for_profit,NUHEP,current,59.261,creat_art,0.578,0.982,0.488,0.0,0.101,0.328,0.126,14.774,21.977,86.86,91.31,87.29,21.26,50.0,21.91
8071-2016,PRV14273,North Metropolitan TAFE,2016,TAFE,TAFE,public,not_for_profit,NUHEP,current,48.865,creat_art,0.708,1.161,0.456,0.0,0.156,0.11,0.337,7.766,8.729,88.49,91.01,88.87,1.0,7.661,8.612
4363-2017,PRV12142,Melbourne Polytechnic,2017,TAFE,TAFE,public,not_for_profit,NUHEP,current,818.312,creat_art,0.188,2.863,0.849,0.048,0.546,0.252,0.15,12.097,16.167,91.03,84.58,87.52,24.66,21.84,23.43
4366-2017,PRV12117,Box Hill Institute,2017,TAFE,TAFE,public,not_for_profit,NUHEP,current,461.25,creat_art,0.584,1.929,0.62,0.037,0.164,0.205,0.221,16.376,20.605,86.57,69.92,83.85,24.32,42.37,27.67
4383-2017,PRV12129,Holmesglen Institute of TAFE,2017,TAFE,TAFE,public,not_for_profit,NUHEP,current,979.874,mge_com,0.412,2.089,0.721,0.059,0.67,0.293,0.127,14.177,20.04,88.78,78.27,81.75,27.68,33.95,31.7
4394-2017,PRV12153,William Angliss Institute of TAFE,2017,TAFE,TAFE,public,not_for_profit,NUHEP,current,647.5,mge_com,0.845,0.718,0.268,0.002,0.663,0.325,0.228,6.187,9.161,82.91,86.7,85.42,25.84,21.76,23.17
4406-2017,PRV12004,Canberra Institute of Technology,2017,TAFE,TAFE,public,not_for_profit,NUHEP,current,113.25,info_tech,0.714,0.863,0.408,0.0,0.023,0.205,0.254,20.917,26.311,80.57,47.62,79.8,25.0,40.443,25.0
4450-2017,PRV13003,TAFE Queensland,2017,TAFE,TAFE,public,not_for_profit,NUHEP,current,232.875,engineering,0.816,0.688,0.3,0.0,0.23,0.28,0.232,10.392,14.44,80.26,88.58,82.18,23.96,17.14,22.14
4468-2017,PRV14272,South Metropolitan TAFE,2017,TAFE,TAFE,public,not_for_profit,NUHEP,current,131.75,mge_com,0.77,0.825,0.357,0.0,0.718,0.371,0.216,10.028,15.931,78.79,79.52,79.32,25.71,23.6,24.19
7073-2017,PRV12123,Chisholm Institute,2017,TAFE,TAFE,public,not_for_profit,NUHEP,current,161.316,engineering,0.618,1.259,0.524,0.0,0.579,0.32,0.133,19.306,28.405,85.13,67.9,75.1,21.95,35.29,29.35
7075-2017,PRV12049,Technical and Further Education Commission,2017,TAFE,TAFE,public,not_for_profit,NUHEP,current,1151.688,education,0.271,2.413,0.792,0.0,0.315,0.276,0.175,14.927,20.625,85.2,77.65,82.81,24.45,39.51,28.81
7338-2017,PRV14002,TAFE SA,2017,TAFE,TAFE,public,not_for_profit,NUHEP,current,57.55,engineering,0.841,0.788,0.279,0.0,0.266,0.233,0.126,13.498,17.591,73.21,73.54,73.3,48.48,16.67,43.59
8071-2017,PRV14273,North Metropolitan TAFE,2017,TAFE,TAFE,public,not_for_profit,NUHEP,current,132.645,creat_art,0.766,0.992,0.381,0.0,0.107,0.216,0.288,9.515,12.135,87.28,96.15,88.22,11.63,6.67,10.89
